MonthOfYear,DayOfWeek,HourOfDay,SupVentSpeed_AirHandling_System,ExhVentSp_AirHandling_System
11,1,22,4,3
11,1,22,4,3
11,1,22,4,3
11,1,22,4,3
11,1,22,4,3
11,1,22,4,3
11,1,22,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,2,4,3
11,2,2,3,3
11,2,2,4,3
11,2,2,4,3
11,2,2,4,3
11,2,2,4,3
11,2,2,4,3
11,2,2,4,3
11,2,3,4,3
11,2,3,4,3
11,2,3,4,3
11,2,3,4,3
11,2,3,4,3
11,2,3,4,3
11,2,3,3,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,5,1004,1003
11,2,5,1204,1093
11,2,5,1231,1094
11,2,5,1229,1094
11,2,5,1231,1094
11,2,5,1232,1099
11,2,5,1232,1099
11,2,6,1233,1099
11,2,6,1233,1099
11,2,6,1232,1095
11,2,6,1233,1097
11,2,6,1236,1100
11,2,6,1233,1096
11,2,6,1233,1097
11,2,6,1230,1096
11,2,7,1234,1097
11,2,7,1236,1098
11,2,7,1234,1100
11,2,7,1234,1097
11,2,7,1233,1097
11,2,7,1231,1097
11,2,7,1232,1096
11,2,8,1231,1095
11,2,8,1230,1092
11,2,8,1232,1099
11,2,8,1235,1094
11,2,8,1232,1095
11,2,8,1233,1096
11,2,8,1234,1097
11,2,8,1231,1095
11,2,9,1231,1097
11,2,9,1234,1095
11,2,9,1232,1097
11,2,9,1231,1098
11,2,9,1232,1095
11,2,9,1233,1095
11,2,9,1235,1098
11,2,10,1234,1097
11,2,10,1233,1094
11,2,10,1233,1096
11,2,10,1231,1095
11,2,10,1231,1095
11,2,10,1234,1095
11,2,10,1231,1096
11,2,10,1232,1096
11,2,11,1230,1093
11,2,11,1230,1094
11,2,11,1228,1092
11,2,11,1228,1094
11,2,11,1228,1091
11,2,11,1231,1093
11,2,11,1227,1089
11,2,12,1226,1090
11,2,12,1229,1094
11,2,12,1226,1091
11,2,12,1226,1088
11,2,12,1225,1091
11,2,12,1223,1089
11,2,12,1226,1089
11,2,12,1225,1089
11,2,13,1227,1094
11,2,13,1228,1091
11,2,13,1223,1091
11,2,13,1226,1089
11,2,13,1228,1093
11,2,13,1227,1091
11,2,13,1226,1090
11,2,14,1225,1090
11,2,14,1226,1088
11,2,14,1226,1093
11,2,14,1226,1090
11,2,14,1227,1088
11,2,14,1225,1088
11,2,14,1223,1089
11,2,14,1223,1090
11,2,15,1223,1089
11,2,15,1224,1091
11,2,15,1224,1089
11,2,15,1222,1089
11,2,15,1223,1089
11,2,15,1221,1089
11,2,15,1223,1090
11,2,16,1221,1090
11,2,16,1221,1089
11,2,16,1222,1088
11,2,16,1223,1088
11,2,16,1222,1085
11,2,16,1223,1090
11,2,16,1220,1089
11,2,16,1222,1088
11,2,17,1223,1088
11,2,17,1222,1089
11,2,17,1220,1087
11,2,17,920,837
11,2,17,20,37
11,2,17,4,3
11,2,17,3,3
11,2,18,3,3
11,2,18,3,3
11,2,18,4,3
11,2,18,3,3
11,2,18,4,3
11,2,18,3,3
11,2,18,4,3
11,2,18,4,3
11,2,19,4,3
11,2,19,3,3
11,2,19,3,3
11,2,19,4,3
11,2,19,4,3
11,2,19,4,4
11,2,19,3,3
11,2,20,4,3
11,2,20,4,3
11,2,20,4,3
11,2,20,4,3
11,2,20,4,3
11,2,20,3,3
11,2,20,4,3
11,2,20,3,3
11,2,21,3,3
11,2,21,4,3
11,2,21,4,3
11,2,21,4,3
11,2,21,3,3
11,2,21,4,3
11,2,21,4,3
11,2,22,3,3
11,2,22,4,3
11,2,22,4,3
11,2,22,4,3
11,2,22,3,3
11,2,22,4,3
11,2,22,4,3
11,2,22,4,3
11,2,23,4,3
11,2,23,4,3
11,2,23,4,3
11,2,23,4,3
11,2,23,4,3
11,2,23,4,3
11,2,23,3,3
11,3,0,4,3
11,3,0,3,3
11,3,0,4,3
11,3,0,3,3
11,3,0,4,3
11,3,0,4,3
11,3,0,4,3
11,3,0,4,3
11,3,1,4,3
11,3,1,4,3
11,3,1,4,3
11,3,1,4,3
11,3,1,4,3
11,3,1,4,3
11,3,1,4,3
11,3,2,4,3
11,3,2,4,3
11,3,2,3,3
11,3,2,4,3
11,3,2,4,3
11,3,2,4,3
11,3,2,4,3
11,3,2,3,3
11,3,3,4,3
11,3,3,4,3
11,3,3,4,3
11,3,3,4,3
11,3,3,4,3
11,3,3,3,3
11,3,3,4,3
11,3,4,4,3
11,3,4,3,3
11,3,4,3,3
11,3,4,4,3
11,3,4,4,3
11,3,4,4,3
11,3,4,4,3
11,3,4,3,3
11,3,5,4,3
11,3,5,3,3
11,3,5,4,3
11,3,5,4,3
11,3,5,4,3
11,3,5,3,3
11,3,5,4,3
11,3,6,4,3
11,3,6,4,3
11,3,6,4,3
11,3,6,3,3
11,3,6,4,3
11,3,6,3,3
11,3,6,4,3
11,3,6,4,3
11,3,7,4,3
11,3,7,804,703
11,3,7,1204,1053
11,3,7,1207,1072
11,3,7,1210,1072
11,3,7,1208,1073
11,3,7,1209,1075
11,3,8,1213,1077
11,3,8,1212,1078
11,3,8,1214,1078
11,3,8,1216,1077
11,3,8,1214,1078
11,3,8,1216,1079
11,3,8,1214,1081
11,3,8,1215,1075
11,3,9,1213,1077
11,3,9,1216,1080
11,3,9,1215,1078
11,3,9,1216,1078
11,3,9,1214,1078
11,3,9,1215,1076
11,3,9,1216,1081
11,3,10,1215,1078
11,3,10,1216,1078
11,3,10,1215,1077
11,3,10,1215,1079
11,3,10,1217,1079
11,3,10,1214,1079
11,3,10,1215,1079
11,3,10,1217,1078
11,3,11,1218,1078
11,3,11,1217,1079
11,3,11,1217,1079
11,3,11,1216,1079
11,3,11,1216,1080
11,3,11,1219,1082
11,3,11,1219,1085
11,3,12,1218,1084
11,3,12,1220,1078
11,3,12,1219,1085
11,3,12,1218,1084
11,3,12,1219,1084
11,3,12,1221,1084
11,3,12,1219,1084
11,3,12,1219,1080
11,3,13,1217,1082
11,3,13,1219,1083
11,3,13,1222,1082
11,3,13,1221,1081
11,3,13,1220,1084
11,3,13,1219,1086
11,3,13,1220,1086
11,3,14,1221,1081
11,3,14,1222,1087
11,3,14,1220,1087
11,3,14,1220,1086
11,3,14,1220,1086
11,3,14,1221,1088
11,3,14,1222,1084
11,3,14,1220,1087
11,3,15,1220,1088
11,3,15,1220,1084
11,3,15,1219,1084
11,3,15,1221,1089
11,3,15,1222,1086
11,3,15,1220,1088
11,3,15,1221,1089
11,3,16,1223,1088
11,3,16,1223,1088
11,3,16,1222,1091
11,3,16,1222,1089
11,3,16,1224,1090
11,3,16,1223,1088
11,3,16,1223,1089
11,3,16,1224,1090
11,3,17,1224,1088
11,3,17,1225,1089
11,3,17,1224,1089
11,3,17,924,839
11,3,17,24,39
11,3,17,4,3
11,3,17,4,3
11,3,18,3,3
11,3,18,4,3
11,3,18,4,3
11,3,18,4,3
11,3,18,3,3
11,3,18,3,3
11,3,18,4,3
11,3,18,4,3
11,3,19,4,3
11,3,19,3,3
11,3,19,4,3
11,3,19,4,3
11,3,19,4,3
11,3,19,4,3
11,3,19,4,3
11,3,20,3,3
11,3,20,4,3
11,3,20,4,3
11,3,20,4,3
11,3,20,4,4
11,3,20,4,3
11,3,20,4,3
11,3,20,3,3
11,3,21,4,3
11,3,21,4,3
11,3,21,3,3
11,3,21,4,3
11,3,21,4,3
11,3,21,4,3
11,3,21,4,3
11,3,22,4,3
11,3,22,3,3
11,3,22,4,3
11,3,22,4,3
11,3,22,3,3
11,3,22,4,3
11,3,22,4,3
11,3,22,4,3
11,3,23,4,3
11,3,23,3,3
11,3,23,4,3
11,3,23,4,3
11,3,23,3,3
11,3,23,4,3
11,3,23,4,3
11,4,0,4,3
11,4,0,3,3
11,4,0,4,3
11,4,0,4,3
11,4,0,4,3
11,4,0,4,3
11,4,0,4,3
11,4,0,4,3
11,4,1,4,3
11,4,1,4,3
11,4,1,4,3
11,4,1,4,3
11,4,1,4,3
11,4,1,4,3
11,4,1,4,3
11,4,2,4,3
11,4,2,4,3
11,4,2,4,3
11,4,2,4,3
11,4,2,4,3
11,4,2,3,3
11,4,2,4,3
11,4,2,4,3
11,4,3,4,3
11,4,3,4,3
11,4,3,4,3
11,4,3,4,3
11,4,3,4,3
11,4,3,4,3
11,4,3,4,3
11,4,4,4,3
11,4,4,4,3
11,4,4,4,3
11,4,4,3,3
11,4,4,4,3
11,4,4,3,3
11,4,4,4,3
11,4,4,4,3
11,4,5,4,3
11,4,5,4,3
11,4,5,3,3
11,4,5,4,3
11,4,5,4,3
11,4,5,3,3
11,4,5,4,3
11,4,6,4,3
11,4,6,3,3
11,4,6,4,3
11,4,6,4,3
11,4,6,3,3
11,4,6,4,3
11,4,6,4,3
11,4,6,4,3
11,4,7,1004,903
11,4,7,1204,1053
11,4,7,1212,1077
11,4,7,1213,1075
11,4,7,1214,1077
11,4,7,1214,1079
11,4,7,1212,1077
11,4,8,1216,1080
11,4,8,1216,1080
11,4,8,1215,1076
11,4,8,1214,1079
11,4,8,1215,1077
11,4,8,1216,1080
11,4,8,1217,1078
11,4,8,1215,1079
11,4,9,1215,1079
11,4,9,1218,1080
11,4,9,1218,1081
11,4,9,1216,1079
11,4,9,1216,1083
11,4,9,1219,1081
11,4,9,1216,1079
11,4,10,1219,1081
11,4,10,1216,1078
11,4,10,1218,1079
11,4,10,1218,1083
11,4,10,1219,1081
11,4,10,1217,1079
11,4,10,1218,1082
11,4,10,1218,1082
11,4,11,1220,1083
11,4,11,1217,1081
11,4,11,1219,1081
11,4,11,1219,1080
11,4,11,1219,1082
11,4,11,1219,1080
11,4,11,1219,1085
11,4,12,1217,1082
11,4,12,1220,1084
11,4,12,1221,1087
11,4,12,1219,1084
11,4,12,1220,1081
11,4,12,1218,1079
11,4,12,1218,1079
11,4,12,1217,1083
11,4,13,1217,1080
11,4,13,1217,1078
11,4,13,1219,1084
11,4,13,1124,990
11,4,13,924,790
11,4,13,899,767
11,4,13,899,766
11,4,14,899,766
11,4,14,899,766
11,4,14,899,766
11,4,14,899,766
11,4,14,899,766
11,4,14,899,766
11,4,14,899,766
11,4,14,899,766
11,4,15,899,766
11,4,15,899,766
11,4,15,899,765
11,4,15,899,766
11,4,15,899,765
11,4,15,899,765
11,4,15,899,765
11,4,16,899,766
11,4,16,976,842
11,4,16,1176,1042
11,4,16,1215,1079
11,4,16,1216,1080
11,4,16,1216,1081
11,4,16,1217,1078
11,4,16,1217,1080
11,4,17,1218,1079
11,4,17,1217,1079
11,4,17,1217,1078
11,4,17,917,828
11,4,17,17,28
11,4,17,3,3
11,4,17,4,3
11,4,18,4,3
11,4,18,4,3
11,4,18,4,3
11,4,18,4,3
11,4,18,4,3
11,4,18,4,3
11,4,18,4,3
11,4,18,4,3
11,4,19,4,3
11,4,19,4,3
11,4,19,4,3
11,4,19,4,3
11,4,19,4,3
11,4,19,4,3
11,4,19,4,3
11,4,20,4,3
11,4,20,4,3
11,4,20,4,3
11,4,20,4,3
11,4,20,4,3
11,4,20,4,3
11,4,20,4,3
11,4,20,4,3
11,4,21,4,3
11,4,21,4,3
11,4,21,4,3
11,4,21,4,3
11,4,21,4,3
11,4,21,4,3
11,4,21,4,3
11,4,22,4,3
11,4,22,4,3
11,4,22,3,3
11,4,22,3,3
11,4,22,4,3
11,4,22,4,3
11,4,22,4,3
11,4,22,3,3
11,4,23,3,3
11,4,23,4,3
11,4,23,4,3
11,4,23,4,3
11,4,23,3,3
11,4,23,4,3
11,4,23,4,3
11,5,0,4,3
11,5,0,4,3
11,5,0,4,3
11,5,0,4,3
11,5,0,4,3
11,5,0,4,3
11,5,0,4,3
11,5,0,3,3
11,5,1,4,3
11,5,1,4,3
11,5,1,4,3
11,5,1,4,3
11,5,1,4,3
11,5,1,3,3
11,5,1,3,3
11,5,2,4,3
11,5,2,4,3
11,5,2,4,3
11,5,2,4,3
11,5,2,4,3
11,5,2,4,3
11,5,2,4,3
11,5,2,4,3
11,5,3,4,3
11,5,3,4,3
11,5,3,4,3
11,5,3,4,3
11,5,3,4,3
11,5,3,4,3
11,5,3,4,3
11,5,4,4,3
11,5,4,3,3
11,5,4,4,3
11,5,4,4,3
11,5,4,4,3
11,5,4,4,3
11,5,4,4,3
11,5,4,4,3
11,5,5,4,3
11,5,5,4,3
11,5,5,4,3
11,5,5,4,3
11,5,5,4,3
11,5,5,4,3
11,5,5,3,3
11,5,6,4,3
11,5,6,4,3
11,5,6,4,3
11,5,6,4,3
11,5,6,4,3
11,5,6,4,3
11,5,6,4,3
11,5,6,3,3
11,5,7,1003,903
11,5,7,1203,1053
11,5,7,1218,1081
11,5,7,1215,1079
11,5,7,1217,1081
11,5,7,1218,1080
11,5,7,1217,1082
11,5,8,1219,1081
11,5,8,1217,1078
11,5,8,1218,1078
11,5,8,1217,1078
11,5,8,1219,1082
11,5,8,1218,1081
11,5,8,1217,1080
11,5,8,1216,1076
11,5,9,1218,1077
11,5,9,1217,1078
11,5,9,1216,1078
11,5,9,1216,1079
11,5,9,1215,1076
11,5,9,1214,1078
11,5,9,1215,1078
11,5,10,1215,1079
11,5,10,1215,1080
11,5,10,1216,1078
11,5,10,1214,1079
11,5,10,1216,1079
11,5,10,1214,1080
11,5,10,1215,1079
11,5,10,1214,1079
11,5,11,1216,1079
11,5,11,1215,1080
11,5,11,1211,1078
11,5,11,1214,1080
11,5,11,1214,1077
11,5,11,1214,1078
11,5,11,1215,1076
11,5,12,1217,1079
11,5,12,1213,1078
11,5,12,1213,1078
11,5,12,1214,1077
11,5,12,1213,1079
11,5,12,1214,1078
11,5,12,1215,1078
11,5,12,1216,1077
11,5,13,1214,1076
11,5,13,1216,1078
11,5,13,1216,1079
11,5,13,1214,1077
11,5,13,1213,1077
11,5,13,1214,1078
11,5,13,1213,1076
11,5,14,1212,1079
11,5,14,1212,1075
11,5,14,1211,1076
11,5,14,1212,1075
11,5,14,1212,1077
11,5,14,1215,1077
11,5,14,1211,1075
11,5,14,1213,1075
11,5,15,1212,1076
11,5,15,1213,1075
11,5,15,1212,1077
11,5,15,1213,1075
11,5,15,1211,1076
11,5,15,1212,1077
11,5,15,1211,1073
11,5,16,1211,1075
11,5,16,1213,1073
11,5,16,1212,1074
11,5,16,1212,1073
11,5,16,1211,1075
11,5,16,1210,1074
11,5,16,1211,1074
11,5,16,1211,1075
11,5,17,1213,1074
11,5,17,1211,1074
11,5,17,1212,1077
11,5,17,912,827
11,5,17,12,27
11,5,17,3,3
11,5,17,4,3
11,5,18,4,3
11,5,18,3,3
11,5,18,4,3
11,5,18,4,3
11,5,18,3,3
11,5,18,3,3
11,5,18,4,3
11,5,18,4,3
11,5,19,4,3
11,5,19,4,3
11,5,19,4,3
11,5,19,4,3
11,5,19,4,3
11,5,19,4,3
11,5,19,4,3
11,5,20,3,3
11,5,20,4,3
11,5,20,4,3
11,5,20,4,3
11,5,20,4,3
11,5,20,3,3
11,5,20,4,3
11,5,20,4,3
11,5,21,4,3
11,5,21,4,3
11,5,21,4,3
11,5,21,4,3
11,5,21,3,3
11,5,21,4,3
11,5,21,4,3
11,5,22,4,3
11,5,22,4,3
11,5,22,4,3
11,5,22,4,3
11,5,22,3,3
11,5,22,4,3
11,5,22,4,3
11,5,22,4,3
11,5,23,4,3
11,5,23,4,3
11,5,23,4,3
11,5,23,4,3
11,5,23,4,3
11,5,23,3,3
11,5,23,4,3
11,6,0,4,3
11,6,0,4,3
11,6,0,4,3
11,6,0,4,3
11,6,0,4,3
11,6,0,4,3
11,6,0,3,3
11,6,0,3,3
11,6,1,4,3
11,6,1,4,3
11,6,1,3,3
11,6,1,4,3
11,6,1,4,3
11,6,1,4,3
11,6,1,4,3
11,6,2,4,3
11,6,2,4,3
11,6,2,4,3
11,6,2,4,3
11,6,2,4,3
11,6,2,4,3
11,6,2,4,3
11,6,2,3,3
11,6,3,4,3
11,6,3,4,3
11,6,3,4,3
11,6,3,4,3
11,6,3,4,3
11,6,3,3,3
11,6,3,4,3
11,6,4,4,3
11,6,4,4,3
11,6,4,4,3
11,6,4,4,3
11,6,4,4,3
11,6,4,4,3
11,6,4,4,3
11,6,4,4,3
11,6,5,4,3
11,6,5,4,3
11,6,5,4,3
11,6,5,3,3
11,6,5,4,3
11,6,5,4,3
11,6,5,3,3
11,6,6,4,3
11,6,6,4,3
11,6,6,4,3
11,6,6,3,3
11,6,6,4,3
11,6,6,4,3
11,6,6,4,3
11,6,6,4,3
11,6,7,1004,903
11,6,7,1204,1053
11,6,7,1205,1072
11,6,7,1207,1073
11,6,7,1208,1072
11,6,7,1208,1073
11,6,7,1207,1075
11,6,8,1212,1074
11,6,8,1211,1073
11,6,8,1211,1075
11,6,8,1214,1076
11,6,8,1213,1075
11,6,8,1214,1074
11,6,8,1212,1077
11,6,8,1211,1076
11,6,9,1212,1076
11,6,9,1213,1077
11,6,9,1213,1077
11,6,9,1212,1077
11,6,9,1210,1074
11,6,9,1212,1077
11,6,9,1211,1076
11,6,10,1211,1075
11,6,10,1212,1075
11,6,10,1212,1075
11,6,10,1209,1076
11,6,10,1210,1073
11,6,10,1211,1072
11,6,10,1212,1074
11,6,10,1210,1075
11,6,11,1211,1071
11,6,11,1213,1073
11,6,11,1208,1073
11,6,11,1209,1074
11,6,11,1211,1072
11,6,11,1211,1073
11,6,11,1210,1072
11,6,12,1208,1075
11,6,12,1210,1074
11,6,12,1212,1075
11,6,12,1211,1073
11,6,12,1209,1074
11,6,12,1210,1074
11,6,12,1212,1075
11,6,12,1211,1073
11,6,13,1212,1076
11,6,13,1212,1073
11,6,13,1211,1077
11,6,13,1209,1075
11,6,13,1209,1073
11,6,13,1210,1073
11,6,13,1213,1074
11,6,14,1211,1074
11,6,14,711,574
11,6,14,11,74
11,6,14,3,3
11,6,14,4,3
11,6,14,3,3
11,6,14,503,403
11,6,14,1103,1003
11,6,15,1169,1037
11,6,15,1197,1063
11,6,15,1206,1074
11,6,15,1206,1074
11,6,15,1206,1074
11,6,15,1206,1074
11,6,15,1207,1074
11,6,16,1206,1075
11,6,16,1207,1075
11,6,16,1208,1076
11,6,16,1209,1076
11,6,16,1211,1074
11,6,16,1213,1077
11,6,16,1215,1079
11,6,16,1215,1077
11,6,17,1214,1078
11,6,17,1214,1079
11,6,17,1214,1079
11,6,17,914,829
11,6,17,14,29
11,6,17,3,3
11,6,17,4,3
11,6,18,4,3
11,6,18,3,3
11,6,18,4,3
11,6,18,4,3
11,6,18,3,3
11,6,18,3,3
11,6,18,4,3
11,6,18,4,3
11,6,19,4,3
11,6,19,4,3
11,6,19,3,3
11,6,19,3,3
11,6,19,3,3
11,6,19,4,3
11,6,19,4,3
11,6,20,4,3
11,6,20,4,3
11,6,20,4,3
11,6,20,4,3
11,6,20,3,3
11,6,20,4,3
11,6,20,3,3
11,6,20,4,3
11,6,21,4,3
11,6,21,4,3
11,6,21,4,3
11,6,21,3,3
11,6,21,4,3
11,6,21,4,3
11,6,21,3,3
11,6,22,4,3
11,6,22,4,3
11,6,22,4,3
11,6,22,4,3
11,6,22,4,3
11,6,22,4,3
11,6,22,4,3
11,6,22,4,3
11,6,23,3,3
11,6,23,4,3
11,6,23,4,3
11,6,23,4,3
11,6,23,4,3
11,6,23,4,3
11,6,23,4,3
11,7,0,4,3
11,7,0,4,3
11,7,0,4,3
11,7,0,4,3
11,7,0,4,3
11,7,0,4,3
11,7,0,4,3
11,7,0,4,3
11,7,1,4,3
11,7,1,4,3
11,7,1,4,3
11,7,1,4,3
11,7,1,3,3
11,7,1,4,3
11,7,1,4,3
11,7,2,4,3
11,7,2,4,3
11,7,2,4,3
11,7,2,4,3
11,7,2,4,3
11,7,2,4,3
11,7,2,3,3
11,7,2,4,3
11,7,3,4,3
11,7,3,4,3
11,7,3,3,3
11,7,3,4,3
11,7,3,4,3
11,7,3,4,3
11,7,3,4,3
11,7,4,4,3
11,7,4,4,3
11,7,4,4,3
11,7,4,3,3
11,7,4,4,3
11,7,4,4,3
11,7,4,4,3
11,7,4,4,3
11,7,5,4,3
11,7,5,4,3
11,7,5,3,3
11,7,5,4,3
11,7,5,4,3
11,7,5,4,3
11,7,5,4,3
11,7,6,4,3
11,7,6,4,3
11,7,6,4,3
11,7,6,3,3
11,7,6,3,3
11,7,6,4,3
11,7,6,4,3
11,7,6,4,3
11,7,7,4,3
11,7,7,4,3
11,7,7,4,3
11,7,7,4,3
11,7,7,4,3
11,7,7,4,3
11,7,7,4,3
11,7,8,4,3
11,7,8,4,3
11,7,8,4,3
11,7,8,3,3
11,7,8,4,3
11,7,8,3,3
11,7,8,4,3
11,7,8,4,3
11,7,9,4,3
11,7,9,4,3
11,7,9,4,3
11,7,9,4,3
11,7,9,4,3
11,7,9,4,3
11,7,9,4,3
11,7,10,3,3
11,7,10,4,3
11,7,10,4,3
11,7,10,3,3
11,7,10,4,3
11,7,10,4,3
11,7,10,4,3
11,7,10,3,3
11,7,11,4,3
11,7,11,4,3
11,7,11,3,3
11,7,11,4,3
11,7,11,4,3
11,7,11,3,3
11,7,11,4,3
11,7,12,4,3
11,7,12,4,3
11,7,12,4,3
11,7,12,4,3
11,7,12,4,3
11,7,12,4,3
11,7,12,4,3
11,7,12,4,3
11,7,13,4,3
11,7,13,4,3
11,7,13,4,3
11,7,13,4,3
11,7,13,4,3
11,7,13,4,3
11,7,13,3,3
11,7,14,4,3
11,7,14,4,3
11,7,14,4,3
11,7,14,4,3
11,7,14,4,3
11,7,14,4,3
11,7,14,4,3
11,7,14,4,3
11,7,15,4,3
11,7,15,4,3
11,7,15,4,3
11,7,15,4,3
11,7,15,4,3
11,7,15,4,3
11,7,15,4,3
11,7,16,4,3
11,7,16,4,3
11,7,16,4,3
11,7,16,4,3
11,7,16,4,3
11,7,16,4,3
11,7,16,3,3
11,7,16,4,3
11,7,17,4,3
11,7,17,4,3
11,7,17,4,3
11,7,17,3,3
11,7,17,4,3
11,7,17,4,3
11,7,17,4,3
11,7,18,4,3
11,7,18,4,3
11,7,18,4,3
11,7,18,4,3
11,7,18,4,3
11,7,18,4,3
11,7,18,4,3
11,7,18,4,3
11,7,19,4,3
11,7,19,4,3
11,7,19,3,3
11,7,19,4,3
11,7,19,4,3
11,7,19,4,3
11,7,19,4,3
11,7,20,4,3
11,7,20,4,3
11,7,20,4,3
11,7,20,4,3
11,7,20,4,3
11,7,20,4,3
11,7,20,4,3
11,7,20,3,3
11,7,21,4,3
11,7,21,4,3
11,7,21,4,3
11,7,21,4,3
11,7,21,4,3
11,7,21,4,3
11,7,21,4,3
11,7,22,4,3
11,7,22,4,3
11,7,22,4,3
11,7,22,4,3
11,7,22,3,3
11,7,22,4,3
11,7,22,4,3
11,7,22,4,3
11,7,23,4,3
11,7,23,4,3
11,7,23,4,3
11,7,23,4,3
11,7,23,4,3
11,7,23,4,3
11,7,23,4,3
11,1,0,4,3
11,1,0,4,3
11,1,0,4,3
11,1,0,4,3
11,1,0,4,3
11,1,0,4,3
11,1,0,4,3
11,1,0,3,3
11,1,1,4,3
11,1,1,4,3
11,1,1,4,3
11,1,1,4,3
11,1,1,3,3
11,1,1,4,3
11,1,1,4,3
11,1,2,4,3
11,1,2,4,3
11,1,2,3,3
11,1,2,4,3
11,1,2,4,3
11,1,2,4,3
11,1,2,4,3
11,1,2,4,3
11,1,3,4,3
11,1,3,4,3
11,1,3,4,3
11,1,3,4,3
11,1,3,4,3
11,1,3,4,3
11,1,3,4,3
11,1,4,4,3
11,1,4,4,3
11,1,4,4,3
11,1,4,4,3
11,1,4,4,3
11,1,4,3,3
11,1,4,4,3
11,1,4,4,3
11,1,5,4,3
11,1,5,4,3
11,1,5,4,3
11,1,5,4,3
11,1,5,4,3
11,1,5,4,3
11,1,5,4,3
11,1,6,4,3
11,1,6,4,3
11,1,6,4,3
11,1,6,4,3
11,1,6,4,3
11,1,6,4,3
11,1,6,4,3
11,1,6,4,3
11,1,7,4,3
11,1,7,4,3
11,1,7,4,3
11,1,7,4,3
11,1,7,4,3
11,1,7,3,3
11,1,7,4,3
11,1,8,4,3
11,1,8,4,3
11,1,8,4,3
11,1,8,4,3
11,1,8,4,3
11,1,8,4,3
11,1,8,4,3
11,1,8,4,3
11,1,9,4,3
11,1,9,4,3
11,1,9,4,3
11,1,9,4,3
11,1,9,4,3
11,1,9,4,3
11,1,9,4,3
11,1,10,4,3
11,1,10,4,3
11,1,10,4,3
11,1,10,4,3
11,1,10,4,3
11,1,10,3,3
11,1,10,4,3
11,1,10,4,3
11,1,11,4,3
11,1,11,4,3
11,1,11,4,3
11,1,11,4,3
11,1,11,4,3
11,1,11,3,3
11,1,11,3,3
11,1,12,3,3
11,1,12,4,3
11,1,12,4,3
11,1,12,4,3
11,1,12,4,3
11,1,12,4,3
11,1,12,4,3
11,1,12,4,3
11,1,13,4,3
11,1,13,4,3
11,1,13,4,3
11,1,13,4,3
11,1,13,3,3
11,1,13,4,3
11,1,13,4,3
11,1,14,4,3
11,1,14,4,3
11,1,14,4,3
11,1,14,4,3
11,1,14,4,3
11,1,14,4,3
11,1,14,4,3
11,1,14,4,3
11,1,15,3,3
11,1,15,3,3
11,1,15,4,3
11,1,15,4,3
11,1,15,4,3
11,1,15,4,3
11,1,15,3,3
11,1,16,4,3
11,1,16,4,3
11,1,16,4,3
11,1,16,4,3
11,1,16,4,3
11,1,16,4,3
11,1,16,4,3
11,1,16,4,3
11,1,17,4,3
11,1,17,3,3
11,1,17,4,3
11,1,17,4,3
11,1,17,4,3
11,1,17,4,3
11,1,17,4,3
11,1,18,4,3
11,1,18,4,3
11,1,18,4,3
11,1,18,4,3
11,1,18,4,3
11,1,18,4,3
11,1,18,3,3
11,1,18,4,3
11,1,19,4,3
11,1,19,4,3
11,1,19,4,3
11,1,19,3,3
11,1,19,3,3
11,1,19,4,3
11,1,19,4,3
11,1,20,4,3
11,1,20,4,3
11,1,20,4,3
11,1,20,4,3
11,1,20,3,3
11,1,20,3,3
11,1,20,4,3
11,1,20,4,3
11,1,21,4,3
11,1,21,4,3
11,1,21,4,3
11,1,21,4,3
11,1,21,4,3
11,1,21,4,3
11,1,21,3,3
11,1,22,4,3
11,1,22,4,3
11,1,22,3,3
11,1,22,4,3
11,1,22,4,3
11,1,22,3,3
11,1,22,4,3
11,1,22,3,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,4,3
11,1,23,3,3
11,1,23,4,3
11,1,23,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,3,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,0,4,3
11,2,1,4,3
11,2,1,3,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,1,4,3
11,2,2,3,3
11,2,2,4,3
11,2,2,3,3
11,2,2,4,3
11,2,2,3,3
11,2,2,4,3
11,2,2,4,3
11,2,2,3,3
11,2,3,4,3
11,2,3,4,3
11,2,3,4,3
11,2,3,3,3
11,2,3,4,3
11,2,3,4,3
11,2,3,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,4,3
11,2,4,3,3
11,2,4,4,3
11,2,5,4,3
11,2,5,804,703
11,2,5,1154,1003
11,2,5,1191,1052
11,2,5,1190,1056
11,2,5,1191,1056
